Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Avg_Store_Sales,Sales_Variation
15,2010-03-12,604173.59,0,41.39,2.938,131.784,8.35,2010,3,10,623312.474965035,-0.19028442271128432
41,2010-03-12,1023997.71,0,33.4,2.684,189.7372075,7.541,2010,3,10,1268125.418811189,-3.7195713792584906
5,2010-03-12,297293.59,0,58.5,2.667,211.9371839,6.566,2010,3,10,318011.8104895105,2.921140108326048
32,2010-03-12,1093319.37,0,39.88,2.684,189.7372075,9.014,2010,3,10,1166568.154965035,2.508294042621295
26,2010-03-12,963382.09,0,31.1,2.805,131.784,8.488,2010,3,10,1002911.8446853146,-4.2049089324149636
39,2010-03-12,1244391.83,0,61.88,2.667,210.1413607,8.554,2010,3,10,1450668.1291608391,-1.7265395705969522
19,2010-03-12,1467889.2,0,39.06,2.938,131.784,8.35,2010,3,10,1444999.0356643356,-1.8688686351951755
28,2010-03-12,1326877.11,0,50.11,2.925,126.6042857,13.975,2010,3,10,1323522.241818182,-17.50510659286948
30,2010-03-12,468189.93,0,57.1,2.667,211.037551,8.324,2010,3,10,438579.6162237762,-0.9312787057106253
21,2010-03-12,712312.89,0,57.1,2.667,211.037551,8.324,2010,3,10,756069.0833566433,-4.70020696658715
37,2010-03-12,513015.35,0,61.96,2.667,210.1413607,8.554,2010,3,10,518900.2819580419,-1.201783676203605
17,2010-03-12,763961.82,0,29.71,2.733,126.6042857,6.548,2010,3,10,893581.3904195804,-2.468815111144207
8,2010-03-12,860336.16,0,49.76,2.667,214.7492449,6.299,2010,3,10,908749.5183916084,-2.401326732568798
44,2010-03-12,272190.83,0,37.62,2.733,126.6042857,8.119,2010,3,10,302748.86601398606,-4.366017564570135
29,2010-03-12,519042.49,0,43.43,2.805,131.784,10.064,2010,3,10,539451.4287412588,-2.9986511935954696
23,2010-03-12,1408082.96,0,36.07,2.805,131.784,5.892,2010,3,10,1389864.4604895106,7.3908487627590835
22,2010-03-12,967187.37,0,43.43,2.805,135.6270013,8.283,2010,3,10,1028501.0389510489,-4.1630814880885385
25,2010-03-12,660619.99,0,40.05,2.818,204.5250598,8.187,2010,3,10,706721.5326573426,-0.7705699643496988
33,2010-03-12,312161.0,0,55.61,3.034,126.6042857,10.115,2010,3,10,259861.69202797202,7.093372833150968
14,2010-03-12,2156035.06,0,45.8,2.818,182.1628441,8.992,2010,3,10,2020978.4009790209,-3.6428183168180195
12,2010-03-12,985594.23,0,50.11,2.925,126.6042857,13.975,2010,3,10,1009001.6094405595,-8.488624802994293
13,2010-03-12,1840686.94,0,37.62,2.733,126.6042857,8.316,2010,3,10,2003620.3062937064,-5.1182727652567035
35,2010-03-12,1150344.39,0,45.98,2.818,135.6270013,9.262,2010,3,10,919724.9795804196,-1.0550293865888682
34,2010-03-12,921247.88,0,42.26,2.704,126.6042857,9.521,2010,3,10,966781.5594405595,0.32147484853437547
45,2010-03-12,765687.42,0,45.8,2.818,182.1628441,8.992,2010,3,10,785981.4085314686,-1.5764227479455495
2,2010-03-12,1990483.78,0,57.56,2.667,211.037551,8.324,2010,3,10,1925751.3355244757,-0.026586966807184975
24,2010-03-12,1309340.16,0,42.31,2.938,131.784,8.326,2010,3,10,1356755.3935664336,-7.2959594647182495
11,2010-03-12,1331883.16,0,64.1,2.667,214.7027646,7.368,2010,3,10,1356383.1244755245,-6.640823345963276
1,2010-03-12,1439541.59,0,57.79,2.667,211.3806429,8.106,2010,3,10,1555264.3975524476,-7.413467634445703
36,2010-03-12,441434.2,0,61.96,2.619,210.1413607,8.554,2010,3,10,373511.9927972028,-8.073501265911409
32,2010-03-19,1059781.78,0,42.43,2.692,189.734262,9.014,2010,3,11,1166568.154965035,-3.0675016761113505
22,2010-03-19,966145.09,0,46.03,2.834,135.6682247,8.283,2010,3,11,1028501.0389510489,-0.1077640209466324
8,2010-03-19,839911.0,0,47.26,2.72,214.5764954,6.299,2010,3,11,908749.5183916084,-2.3740906112792004
6,2010-03-19,1693058.91,0,56.55,2.72,212.7351935,7.259,2010,3,11,1564728.1862937063,8.625414321281966
31,2010-03-19,1332261.01,0,54.68,2.72,210.8733316,8.324,2010,3,11,1395901.437062937,-2.4837143293077846
7,2010-03-19,574450.23,0,29.04,2.692,189.734262,9.014,2010,3,11,570617.3086713287,19.564516421095888
17,2010-03-19,752034.52,0,33.96,2.782,126.6066452,6.548,2010,3,11,893581.3904195804,-1.5612429427428576
16,2010-03-19,504307.35,0,33.45,2.692,189.734262,7.039,2010,3,11,519247.7300699301,13.227309840502022
25,2010-03-19,659795.84,0,45.0,2.844,204.3782258,8.187,2010,3,11,706721.5326573426,-0.12475402084033416
21,2010-03-19,727070.0,0,54.68,2.72,210.8733316,8.324,2010,3,11,756069.0833566433,2.0717173881270146
12,2010-03-19,972088.34,0,59.57,3.054,126.6066452,13.975,2010,3,11,1009001.6094405595,-1.3703296538170706
36,2010-03-19,428851.99,0,59.56,2.701,209.9803208,8.554,2010,3,11,373511.9927972028,-2.8503024912886255
13,2010-03-19,1879794.89,0,42.49,2.782,126.6066452,8.316,2010,3,11,2003620.3062937064,2.1246388590120624
10,2010-03-19,1946875.06,0,61.46,3.054,126.6066452,9.765,2010,3,11,1899424.5726573425,0.28479877516742746
30,2010-03-19,445736.36,0,54.68,2.72,210.8733316,8.324,2010,3,11,438579.6162237762,-4.795825061850434
37,2010-03-19,460020.74,0,59.56,2.72,209.9803208,8.554,2010,3,11,518900.2819580419,-10.330024238066171
35,2010-03-19,1117536.09,0,49.04,2.844,135.6682247,9.262,2010,3,11,919724.9795804196,-2.8520415525301823
4,2010-03-19,1897429.36,0,55.19,2.743,126.6066452,8.623,2010,3,11,2094712.9606993007,0.16392495964088205
42,2010-03-19,519914.1,0,61.46,3.054,126.6066452,9.765,2010,3,11,556403.863146853,-11.633880422450327
41,2010-03-19,1006597.69,0,36.7,2.692,189.734262,7.541,2010,3,11,1268125.418811189,-1.6992245031485442
11,2010-03-19,1364207.0,0,61.51,2.72,214.5301219,7.368,2010,3,11,1356383.1244755245,2.4269275992647943
43,2010-03-19,668098.49,0,56.0,2.72,203.195159,9.521,2010,3,11,633324.7231468532,3.5190594343294412
3,2010-03-19,375328.59,0,60.42,2.72,214.5301219,7.368,2010,3,11,402704.44104895106,-2.3092358319293904
9,2010-03-19,485744.61,0,53.15,2.72,214.7597274,6.415,2010,3,11,543980.5523776223,-1.700143965606915
29,2010-03-19,496851.6,0,46.03,2.834,131.8242903,10.064,2010,3,11,539451.4287412588,-4.275351330100163
45,2010-03-19,773819.49,0,48.79,2.844,182.0779857,8.992,2010,3,11,785981.4085314686,1.0620613304577864
39,2010-03-19,1301590.13,0,58.62,2.72,209.9803208,8.554,2010,3,11,1450668.1291608391,4.596486301264102
18,2010-03-19,1087507.47,0,45.42,2.834,131.8242903,9.202,2010,3,11,1084718.421048951,-4.504112713983089
34,2010-03-19,892070.82,0,45.86,2.743,126.6066452,9.521,2010,3,11,966781.5594405595,-3.1671237061625668
24,2010-03-19,1222511.29,0,46.09,2.96,131.8242903,8.326,2010,3,11,1356755.3935664336,-6.631498265508018
38,2010-03-19,333025.47,0,59.57,3.054,126.6066452,13.975,2010,3,11,385731.6532867133,-2.630941718930069
20,2010-03-19,1951848.43,0,47.32,2.844,204.3782258,8.187,2010,3,11,2107676.8703496503,-2.940186462004679
5,2010-03-19,281706.41,0,55.46,2.72,211.770897,6.566,2010,3,11,318011.8104895105,-5.243025925987855
19,2010-03-19,1332940.35,0,43.74,2.96,131.8242903,8.35,2010,3,11,1444999.0356643356,-9.193394842063007
15,2010-03-19,593710.67,0,44.69,2.96,131.8242903,8.35,2010,3,11,623312.474965035,-1.731773810238868
2,2010-03-19,1946070.88,0,54.52,2.72,210.8733316,8.324,2010,3,11,1925751.3355244757,-2.23126158807484
44,2010-03-19,269624.2,0,42.49,2.782,126.6066452,8.119,2010,3,11,302748.86601398606,-0.9429524132021694
27,2010-03-19,1700627.97,0,49.04,2.96,135.6682247,8.237,2010,3,11,1775216.2019580419,-11.660880997995593
23,2010-03-19,1229008.32,0,43.01,2.834,131.8242903,5.892,2010,3,11,1389864.4604895106,-12.717619990231254
14,2010-03-19,2066219.3,0,48.79,2.844,182.0779857,8.992,2010,3,11,2020978.4009790209,-4.165783834702575
33,2010-03-19,282235.73,0,64.6,3.054,126.6066452,10.115,2010,3,11,259861.69202797202,-9.586485819817348
28,2010-03-19,1279819.43,0,59.57,3.054,126.6066452,13.975,2010,3,11,1323522.241818182,-3.5464987409421944
40,2010-03-19,894865.3,0,40.54,2.834,131.8242903,5.892,2010,3,11,964128.0404895104,-0.49892567140533695
1,2010-03-19,1472515.79,0,54.58,2.72,211.215635,8.106,2010,3,11,1555264.3975524476,2.29060419157463
26,2010-03-19,903366.55,0,35.34,2.834,131.8242903,8.488,2010,3,11,1002911.8446853146,-6.229671552229076
17,2010-03-26,793097.64,0,35.59,2.819,126.6050645,6.548,2010,3,12,893581.3904195804,5.460270626938768
39,2010-03-26,1235094.66,0,54.83,2.732,209.7870932,8.554,2010,3,12,1450668.1291608391,-5.108787203234244
30,2010-03-26,442457.35,0,51.66,2.732,210.6766095,8.324,2010,3,12,438579.6162237762,-0.7356388875253583
19,2010-03-26,1427023.45,0,39.07,2.963,131.863129,8.35,2010,3,12,1444999.0356643356,7.058312849483461
28,2010-03-26,1245268.77,0,60.06,3.083,126.6050645,13.975,2010,3,12,1323522.241818182,-2.69965115313181
15,2010-03-26,592111.49,0,39.53,2.963,131.863129,8.35,2010,3,12,623312.474965035,-0.26935342091798375
24,2010-03-26,1258311.56,0,48.87,2.963,131.863129,8.326,2010,3,12,1356755.3935664336,2.928420399291376
13,2010-03-26,1882095.98,0,41.48,2.819,126.6050645,8.316,2010,3,12,2003620.3062937064,0.12241175950851169
5,2010-03-26,273282.97,0,52.47,2.732,211.5718925,6.566,2010,3,12,318011.8104895105,-2.9901485024781627
26,2010-03-26,893613.0,0,35.26,2.831,131.863129,8.488,2010,3,12,1002911.8446853146,-1.0796890808055792
21,2010-03-26,686497.53,0,51.66,2.732,210.6766095,8.324,2010,3,12,756069.0833566433,-5.580270125297426
23,2010-03-26,1310701.8,0,38.59,2.831,131.863129,5.892,2010,3,12,1389864.4604895106,6.647105529765662
34,2010-03-26,880742.35,0,42.91,2.752,126.6050645,9.521,2010,3,12,966781.5594405595,-1.269907023749528
22,2010-03-26,1012075.12,0,48.56,2.831,135.7073618,8.283,2010,3,12,1028501.0389510489,4.753947463522268
42,2010-03-26,478021.68,0,60.05,2.98,126.6050645,9.765,2010,3,12,556403.863146853,-8.057565663250909
8,2010-03-26,772539.12,0,46.51,2.732,214.3703567,6.299,2010,3,12,908749.5183916084,-8.021311781843554
41,2010-03-26,1015196.46,0,32.3,2.717,189.7195417,7.541,2010,3,12,1268125.418811189,0.8542409828101283
3,2010-03-26,359949.27,0,57.06,2.732,214.3241011,7.368,2010,3,12,402704.44104895106,-4.097561552665097
31,2010-03-26,1229635.7,0,51.66,2.732,210.6766095,8.324,2010,3,12,1395901.437062937,-7.7030934050978495
9,2010-03-26,484946.56,0,51.8,2.732,214.5531227,6.415,2010,3,12,543980.5523776223,-0.16429415449406015
27,2010-03-26,1836714.84,0,52.34,2.963,135.7073618,8.237,2010,3,12,1775216.2019580419,8.00215405136493
33,2010-03-26,262893.76,0,64.09,2.98,126.6050645,10.115,2010,3,12,259861.69202797202,-6.853125931291537
14,2010-03-26,2050396.27,0,54.36,2.854,181.9718697,8.992,2010,3,12,2020978.4009790209,-0.7657962540568719
44,2010-03-26,276279.49,0,41.48,2.819,126.6050645,8.119,2010,3,12,302748.86601398606,2.468357810611943
6,2010-03-26,1472033.38,0,53.74,2.732,212.533737,7.259,2010,3,12,1564728.1862937063,-13.054804454500646
40,2010-03-26,873354.58,0,39.51,2.831,131.863129,5.892,2010,3,12,964128.0404895104,-2.40379417997324
45,2010-03-26,782563.38,0,54.36,2.854,181.9718697,8.992,2010,3,12,785981.4085314686,1.1299650775143943
29,2010-03-26,552985.34,0,48.56,2.831,131.863129,10.064,2010,3,12,539451.4287412588,11.297888544587554
2,2010-03-26,1750197.81,0,51.26,2.732,210.6766095,8.324,2010,3,12,1925751.3355244757,-10.065053231771282
18,2010-03-26,1092704.09,0,47.55,2.831,131.863129,9.202,2010,3,12,1084718.421048951,0.4778468326291252
20,2010-03-26,1894742.95,0,50.49,2.854,204.201755,8.187,2010,3,12,2107676.8703496503,-2.9257128331424798
1,2010-03-26,1404429.92,0,51.45,2.732,211.0180424,8.106,2010,3,12,1555264.3975524476,-4.623778601382611
38,2010-03-26,335858.11,0,60.06,3.083,126.6050645,13.975,2010,3,12,385731.6532867133,0.8505775849516839
16,2010-03-26,483177.2,0,29.88,2.717,189.7195417,7.039,2010,3,12,519247.7300699301,-4.189934967237729
32,2010-03-26,1076021.58,0,36.59,2.717,189.7195417,9.014,2010,3,12,1166568.154965035,1.5323720700312515
43,2010-03-26,623097.93,0,54.53,2.732,203.0165945,9.521,2010,3,12,633324.7231468532,-6.735617678165973
7,2010-03-26,514731.6,0,23.33,2.717,189.7195417,9.014,2010,3,12,570617.3086713287,-10.395788334874545
10,2010-03-26,1893532.46,0,60.05,2.98,126.6050645,9.765,2010,3,12,1899424.5726573425,-2.7399087438102043
35,2010-03-26,1078900.44,0,52.34,2.854,135.7073618,9.262,2010,3,12,919724.9795804196,-3.4572172071865803
36,2010-03-26,404438.51,0,55.76,2.711,209.7870932,8.554,2010,3,12,373511.9927972028,-5.692751944557839
4,2010-03-26,1762539.3,0,39.91,2.752,126.6050645,8.623,2010,3,12,2094712.9606993007,-7.1090952234448395
37,2010-03-26,515777.97,0,55.76,2.732,209.7870932,8.554,2010,3,12,518900.2819580419,12.120590475985926
12,2010-03-26,981615.81,0,60.06,3.083,126.6050645,13.975,2010,3,12,1009001.6094405595,0.9801033103637558
11,2010-03-26,1245624.27,0,58.09,2.732,214.3241011,7.368,2010,3,12,1356383.1244755245,-8.692429374720989
25,2010-03-26,696687.6,0,45.84,2.854,204.201755,8.187,2010,3,12,706721.5326573426,5.591390209432068
16,2010-04-02,490503.69,0,36.19,2.725,189.7048215,6.842,2010,4,13,519247.7300699301,1.5163153393827233
39,2010-04-02,1463942.62,0,63.31,2.719,209.5938656,8.464,2010,4,13,1450668.1291608391,18.528779000631435
20,2010-04-02,2405395.22,0,51.0,2.85,204.0252842,7.856,2010,4,13,2107676.8703496503,26.951005148218133
36,2010-04-02,435972.82,0,63.43,2.708,209.5938656,8.464,2010,4,13,373511.9927972028,7.797059187069011
42,2010-04-02,505907.41,0,63.66,3.086,126.6034839,9.524,2010,4,13,556403.863146853,5.833570142676381
38,2010-04-02,368929.55,0,59.84,3.086,126.6034839,14.099,2010,4,13,385731.6532867133,9.846848718347157
2,2010-04-02,2066187.72,0,63.27,2.719,210.4798874,8.2,2010,4,13,1925751.3355244757,18.054525505319873
45,2010-04-02,877235.96,0,47.74,2.85,181.8657537,8.899,2010,4,13,785981.4085314686,12.097752389078043
11,2010-04-02,1446210.26,0,66.16,2.719,214.1180803,7.343,2010,4,13,1356383.1244755245,16.103249979225275
13,2010-04-02,2142482.14,0,42.15,2.842,126.6034839,8.107,2010,4,13,2003620.3062937064,13.834903361304685
34,2010-04-02,979428.66,0,50.07,2.74,126.6034839,9.593,2010,4,13,966781.5594405595,11.204901183643546
27,2010-04-02,2053952.97,0,46.9,2.957,135.7464988,8.058,2010,4,13,1775216.2019580419,11.827537147791546
43,2010-04-02,650102.8,0,62.19,2.719,202.83803,9.593,2010,4,13,633324.7231468532,4.333968819315448
9,2010-04-02,545206.32,0,65.21,2.719,214.3465181,6.384,2010,4,13,543980.5523776223,12.426061956187496
31,2010-04-02,1357600.68,0,64.12,2.719,210.4798874,8.2,2010,4,13,1395901.437062937,10.406739166730429
4,2010-04-02,1979247.12,0,48.77,2.74,126.6034839,7.896,2010,4,13,2094712.9606993007,12.295204992024855
5,2010-04-02,331406.0,0,63.18,2.719,211.372888,6.465,2010,4,13,318011.8104895105,21.268442010857846
8,2010-04-02,914500.91,0,60.18,2.719,214.164218,6.29,2010,4,13,908749.5183916084,18.376000169415363
15,2010-04-02,718470.71,0,45.27,2.957,131.9019677,8.185,2010,4,13,623312.474965035,21.340443841074585
37,2010-04-02,540189.7,0,63.43,2.719,209.5938656,8.464,2010,4,13,518900.2819580419,4.732991988781521
7,2010-04-02,561145.14,0,38.26,2.725,189.7048215,8.963,2010,4,13,570617.3086713287,9.017037228722714
41,2010-04-02,1168826.39,0,41.31,2.725,189.7048215,7.363,2010,4,13,1268125.418811189,15.133024597032186
35,2010-04-02,1189556.47,0,46.9,2.85,135.7464988,9.051,2010,4,13,919724.9795804196,10.256370828804195
10,2010-04-02,2138651.97,0,63.66,3.086,126.6034839,9.524,2010,4,13,1899424.5726573425,12.945091524863539
17,2010-04-02,848521.17,0,36.94,2.842,126.6034839,6.635,2010,4,13,893581.3904195804,6.98823539558131
12,2010-04-02,1011822.3,0,59.84,3.086,126.6034839,14.099,2010,4,13,1009001.6094405595,3.0772212195726567
30,2010-04-02,457884.06,0,64.12,2.719,210.4798874,8.2,2010,4,13,438579.6162237762,3.486598199803903
6,2010-04-02,1770333.9,0,64.94,2.719,212.3322805,7.092,2010,4,13,1564728.1862937063,20.264521447197083
3,2010-04-02,423294.4,0,65.56,2.719,214.1180803,7.343,2010,4,13,402704.44104895106,17.59834934517299
28,2010-04-02,1441559.4,0,59.84,3.086,126.6034839,14.099,2010,4,13,1323522.241818182,15.762912772637815
25,2010-04-02,822486.37,0,47.2,2.85,204.0252842,7.856,2010,4,13,706721.5326573426,18.05669714804743
22,2010-04-02,1177340.99,0,44.96,2.826,135.7464988,8.348,2010,4,13,1028501.0389510489,16.329407445565902
23,2010-04-02,1556627.62,0,40.5,2.826,131.9019677,5.435,2010,4,13,1389864.4604895106,18.762911594384015
33,2010-04-02,274634.52,0,66.79,3.086,126.6034839,9.849,2010,4,13,259861.69202797202,4.465971349034681
26,2010-04-02,1029849.2,0,36.53,2.826,131.9019677,8.512,2010,4,13,1002911.8446853146,15.245548128776099
21,2010-04-02,753664.12,0,64.12,2.719,210.4798874,8.2,2010,4,13,756069.0833566433,9.783952172413501
32,2010-04-02,1131732.94,0,48.28,2.725,189.7048215,8.963,2010,4,13,1166568.154965035,5.177531848385408
14,2010-04-02,2495630.51,0,47.74,2.85,181.8657537,8.899,2010,4,13,2020978.4009790209,21.714545939941644
19,2010-04-02,1642970.27,0,45.26,2.957,131.9019677,8.185,2010,4,13,1444999.0356643356,15.132674939574397
18,2010-04-02,1254107.84,0,45.63,2.826,131.9019677,9.269,2010,4,13,1084718.421048951,14.771039248146312
29,2010-04-02,599629.25,0,44.96,2.826,131.9019677,10.16,2010,4,13,539451.4287412588,8.434927045263096
40,2010-04-02,1041202.13,0,41.39,2.826,131.9019677,5.435,2010,4,13,964128.0404895104,19.218717556848453
1,2010-04-02,1594968.28,0,62.27,2.719,210.8204499,7.808,2010,4,13,1555264.3975524476,13.566953913941116
24,2010-04-02,1478321.26,0,45.22,2.957,131.9019677,8.211,2010,4,13,1356755.3935664336,17.484517109578167
44,2010-04-02,286197.5,0,42.15,2.842,126.6034839,7.972,2010,4,13,302748.86601398606,3.5898466440632326
11,2010-04-09,1470308.32,0,69.57,2.77,213.9120595,7.343,2010,4,14,1356383.1244755245,1.6662902114938705
16,2010-04-09,424083.99,0,34.21,2.75,189.6901012,6.842,2010,4,14,519247.7300699301,-13.541121372603747
35,2010-04-09,1198014.97,0,62.62,2.869,135.7856359,9.051,2010,4,14,919724.9795804196,0.7110633427936275
25,2010-04-09,712647.97,0,61.36,2.869,203.8488134,7.856,2010,4,14,706721.5326573426,-13.354434068007714
18,2010-04-09,1174447.55,0,59.91,2.849,131.9408065,9.269,2010,4,14,1084718.421048951,-6.351948967961163
4,2010-04-09,1818452.72,0,54.16,2.773,126.6019032,7.896,2010,4,14,2094712.9606993007,-8.124018389376264
1,2010-04-09,1545418.53,0,65.86,2.77,210.6228574,7.808,2010,4,14,1555264.3975524476,-3.106629180111342
10,2010-04-09,2041069.37,0,65.29,3.004,126.6019032,9.524,2010,4,14,1899424.5726573425,-4.5628087865086435
45,2010-04-09,833782.7,0,65.45,2.869,181.7596377,8.899,2010,4,14,785981.4085314686,-4.953428949720662
12,2010-04-09,1041238.87,0,59.25,3.09,126.6019032,14.099,2010,4,14,1009001.6094405595,2.907286190470404
38,2010-04-09,341630.46,0,59.25,3.09,126.6019032,14.099,2010,4,14,385731.6532867133,-7.399540101897495
3,2010-04-09,415870.28,0,68.0,2.77,213.9120595,7.343,2010,4,14,402704.44104895106,-1.753890436537786
40,2010-04-09,919839.19,0,54.31,2.849,131.9408065,5.435,2010,4,14,964128.0404895104,-11.656040311788463
6,2010-04-09,1667181.82,0,66.15,2.77,212.1308239,7.092,2010,4,14,1564728.1862937063,-5.826701957184454
31,2010-04-09,1395710.09,0,65.74,2.77,210.2831653,8.2,2010,4,14,1395901.437062937,2.8071148284928737
44,2010-04-09,257361.3,0,38.97,2.877,126.6019032,7.972,2010,4,14,302748.86601398606,-10.075629591453461
2,2010-04-09,1954689.21,0,65.41,2.77,210.2831653,8.2,2010,4,14,1925751.3355244757,-5.396339786590154
27,2010-04-09,1955814.13,0,62.62,2.992,135.7856359,8.058,2010,4,14,1775216.2019580419,-4.778047084495807
33,2010-04-09,325201.05,0,68.43,3.004,126.6019032,9.849,2010,4,14,259861.69202797202,18.41229937154294
29,2010-04-09,569937.23,0,57.06,2.849,131.9408065,10.16,2010,4,14,539451.4287412588,-4.95172975634528
14,2010-04-09,2258781.28,0,65.45,2.869,181.7596377,8.899,2010,4,14,2020978.4009790209,-9.490556757137902
19,2010-04-09,1489613.32,0,55.66,2.992,131.9408065,8.185,2010,4,14,1444999.0356643356,-9.334128121502772
41,2010-04-09,1082158.21,0,37.3,2.75,189.6901012,7.363,2010,4,14,1268125.418811189,-7.414974605424495
15,2010-04-09,634605.77,0,57.77,2.992,131.9408065,8.185,2010,4,14,623312.474965035,-11.672701313043078
5,2010-04-09,328020.49,0,65.19,2.77,211.1738835,6.465,2010,4,14,318011.8104895105,-1.0215596579422281
26,2010-04-09,1022293.81,0,50.13,2.849,131.9408065,8.512,2010,4,14,1002911.8446853146,-0.7336404203644453
34,2010-04-09,950684.2,0,51.26,2.773,126.6019032,9.593,2010,4,14,966781.5594405595,-2.9348191628372433
23,2010-04-09,1264434.7,0,56.82,2.849,131.9408065,5.435,2010,4,14,1389864.4604895106,-18.770893966278212
22,2010-04-09,1033171.07,0,57.06,2.849,135.7856359,8.348,2010,4,14,1028501.0389510489,-12.245383557061073
37,2010-04-09,513327.55,0,68.54,2.77,209.400638,8.464,2010,4,14,518900.2819580419,-4.972725322234018
21,2010-04-09,751181.4,0,65.74,2.77,210.2831653,8.2,2010,4,14,756069.0833566433,-0.3294199543425247
28,2010-04-09,1382359.21,0,59.25,3.09,126.6019032,14.099,2010,4,14,1323522.241818182,-4.106677116461521
13,2010-04-09,1898321.33,0,38.97,2.877,126.6019032,8.107,2010,4,14,2003620.3062937064,-11.396165477486786
20,2010-04-09,2007796.26,0,65.1,2.869,203.8488134,7.856,2010,4,14,2107676.8703496503,-16.529464958361405
32,2010-04-09,1095889.22,0,44.88,2.75,189.6901012,8.963,2010,4,14,1166568.154965035,-3.1671535512609483
9,2010-04-09,529384.31,0,64.95,2.77,214.1399135,6.384,2010,4,14,543980.5523776223,-2.902022485726119
24,2010-04-09,1379579.63,0,62.06,2.992,131.9408065,8.211,2010,4,14,1356755.3935664336,-6.6793079874938766
39,2010-04-09,1327035.27,0,68.15,2.77,209.400638,8.464,2010,4,14,1450668.1291608391,-9.351961486031469
17,2010-04-09,770228.02,0,34.05,2.877,126.6019032,6.635,2010,4,14,893581.3904195804,-9.227011978970424
36,2010-04-09,453016.91,0,68.54,2.743,209.400638,8.464,2010,4,14,373511.9927972028,3.909438666382914
